date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_bigmac,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
2016-01-01,EUZ,EUR,Euro area,3.72,0.930232558,3.99900000059985,-0.06783,-0.09268,-0.05279,0.28233,0.49013,36076.1193395825,3.55154698264661,0.09349,0,0.00687,0.42072,0.1959
2016-01-01,FRA,EUR,France,4.1,0.930232558,4.40750000066112,0.02739,0.10215,0.04397,0.41332,0.64234,35774.2022268293,3.54268120701934,0.20821,0,0.11249,0.56977,0.32136
2016-01-01,GBR,GBP,Britain,2.89,0.684532977,4.22185650232012,-0.01588,0.05573,0,0.35379,0.57317,43692.7593425606,3.77520910197563,0.08603,-0.00682,0,0.41103,0.18775
2016-01-01,HKG,HKD,Hong Kong,19.2,7.75235,2.4766683650764,-0.42269,-0.43808,-0.41337,-0.20583,-0.07713,73308.8481125,4.64488354870424,-0.48219,-0.52646,-0.52321,-0.32723,-0.43369
2016-01-01,HUN,HUF,Hungary,900,292.67905,3.07504073147702,-0.28321,-0.23105,-0.27164,-0.01395,0.14584,16910.2592611333,2.98874279573043,-0.00082,-0.17301,-0.07997,0.29819,0.09276
2016-01-01,IDN,IDR,Indonesia,30500,13947.5,2.18677182290733,-0.49026,-0.45317,-0.48204,-0.29879,-0.18515,6343.19873123705,2.67844177687297,-0.20713,-0.34376,-0.26994,0.03014,-0.13287
2016-01-01,IND,INR,India,127,66.8025,1.90112645484825,-0.55685,-0.56866,-0.54969,-0.39038,-0.29159,3516.66068409449,2.59544067799724,-0.28865,-0.34947,-0.34501,-0.07578,-0.22203
2016-01-01,ISR,ILS,Israel,16.9,3.94105,4.28819730782406,-0.00042,-0.02707,0.01571,0.37506,0.59789,35656.5401076923,3.53922606683671,0.17665,0.07605,0.08344,0.52877,0.28685
2016-01-01,JPN,JPY,Japan,370,118.645,3.11854692570273,-0.27307,-0.22017,-0.26133,0,0.16205,49128.9209221622,3.93484161965183,-0.23033,-0.36296,-0.2913,0,-0.15824
2016-01-01,KOR,KRW,South Korea,4300,1197.75,3.59006470465456,-0.16316,-0.18546,-0.14965,0.1512,0.33775,32425.0957003395,3.4443349200371,0.01223,-0.07432,-0.06796,0.31514,0.10703
2016-01-01,LKA,LKR,Sri Lanka,350,144.05,2.42971190558834,-0.43363,-0.39242,-0.42449,-0.22088,-0.09463,,,,,,,
2016-01-01,MEX,MXN,Mexico,49,17.43675,2.81015670924914,-0.34495,-0.29729,-0.33438,-0.09889,0.04713,13757.5027677551,2.89616231421081,-0.0577,-0.22008,-0.13235,0.22429,0.03055
2016-01-01,MYS,MYR,Malaysia,8,4.3925,1.82128628343768,-0.57546,-0.58678,-0.56861,-0.41598,-0.32134,20237.68943625,3.08645255811843,-0.42694,-0.47594,-0.47234,-0.25545,-0.37327
2016-01-01,NOR,NOK,Norway,46.8,8.97465,5.21468803797363,0.21554,0.304,0.23516,0.67215,0.94312,55121.9056666667,4.11082521196265,0.23191,0.01962,0.13432,0.60057,0.34729
2016-01-01,NZL,NZD,New Zealand,5.9,1.508068165,3.91228999917255,-0.08804,-0.11236,-0.07332,0.25452,0.45782,39690.0634881356,3.65767020851603,0.03874,-0.05007,-0.04355,0.34959,0.13603
2016-01-01,PAK,PKR,Pakistan,300,104.885,2.86027553987701,-0.33327,-0.35104,-0.32251,-0.08282,0.06581,2227.2335943,2.55757673858158,0.08607,-0.00678,4e-05,0.41109,0.1878
2016-01-01,PER,PEN,Peru,10,3.418,2.92568753657109,-0.31802,-0.2684,-0.30701,-0.06184,0.09018,8764.076178,2.74953067961317,0.03336,-0.14472,-0.0485,0.34259,0.13014
2016-01-01,PHL,PHP,Philippines,131,47.0225,2.78590036684566,-0.35061,-0.36792,-0.34012,-0.10667,0.0381,4528.85645862595,2.62516373856188,0.0306,-0.05751,-0.05104,0.33901,0.12712
2016-01-01,POL,PLN,Poland,9.6,4.0477,2.37171727153692,-0.44715,-0.40692,-0.43823,-0.23948,-0.11624,21146.653653125,3.11314423096381,-0.26015,-0.38764,-0.31876,-0.03874,-0.19086
2016-01-01,RUS,RUB,Russia,114,74.655,1.52702431183444,-0.64405,-0.65354,-0.63831,-0.51034,-0.43099,21356.4338205263,3.11930441141291,-0.52459,-0.56524,-0.56225,-0.38232,-0.48006
2016-01-01,SAU,SAR,Saudi Arabia,12,3.7543,3.19633486934981,-0.25493,-0.20072,-0.24291,0.02494,0.19103,30101.80745,3.37611171745959,-0.08058,-0.23902,-0.15341,0.19457,0.00554
2016-01-01,SGP,SGD,Singapore,4.7,1.43725,3.27013393633675,-0.23773,-0.25805,-0.22543,0.04861,0.21853,69829.3075723404,4.5427070757189,-0.30091,-0.36068,-0.35629,-0.09171,-0.23544
2016-01-01,SWE,SEK,Sweden,45,8.60185,5.23143277318251,0.21945,0.18694,0.23913,0.67752,0.94936,41230.748702,3.70291232577732,0.37201,0.13558,0.26332,0.78259,0.50051
2016-01-01,THA,THB,Thailand,112,36.22,3.09221424627278,-0.2792,-0.22675,-0.26757,-0.00844,0.15224,7661.03546116072,2.7171399634525,0.10519,0.0107,0.01764,0.43593,0.2087
2016-01-01,TUR,TRY,Turkey,10.25,3.0096,3.40576820839979,-0.20611,-0.22728,-0.1933,0.0921,0.26907,12496.0944819512,2.8591211450822,0.15681,-0.04254,0.06517,0.50299,0.26516
2016-01-01,TWN,TWD,Taiwan,69,33.2315,2.07634322856326,-0.516,-0.52891,-0.50819,-0.3342,-0.2263,45137.8222947826,3.81764327798125,-0.47182,-0.56284,-0.51366,-0.31376,-0.42235
2016-01-01,UKR,UAH,Ukraine,36,23.35,1.54175588865096,-0.64062,-0.6502,-0.63482,-0.50562,-0.4255,,,,,,,
2016-01-01,URY,UYU,Uruguay,113,30.185,3.74358124896472,-0.12737,-0.15063,-0.11329,0.20042,0.39495,,,,,,,
2016-01-01,USA,USD,United States,4.29,1,4.29,0,0.07277,0.01614,0.37564,0.59856,57006.926,4.16617870675389,0,-0.0855,-0.07922,0.29925,0.09366
2016-01-01,VEN,VEF,Venezuela,132,198.6986,0.66432274812203,-0.84515,-0.83388,-0.84265,-0.78698,-0.75246,,,,,,,
2016-01-01,VNM,VND,Vietnam,60000,22467.5,2.67052409035273,-0.3775,-0.3941,-0.36745,-0.14366,-0.0049,,,,,,,
2016-01-01,ZAF,ZAR,South Africa,28,15.81375,1.77061101889179,-0.58727,-0.55724,-0.58061,-0.43223,-0.34023,12224.6041264286,2.85114884912626,-0.39691,-0.50084,-0.44468,-0.21643,-0.34042
2016-07-01,ARE,AED,UAE,13,3.6731,3.53924477961395,-0.2135,-0.15845,-0.10177,0.02088,0.2707,,,,,,,
2016-07-01,AUS,AUD,Australia,5.75,1.335737661,4.30473750039754,-0.04339,0.02357,0.09251,0.24168,0.54554,53523.1142608696,4.23936217148506,-0.02233,-0.08429,0.02882,0.22607,0.14096
2016-07-01,BRA,BRL,Brazil,15.5,3.24145,4.78181060944948,0.06262,0.05935,0.21359,0.37929,0.71682,8880.30522580645,3.04321387455627,0.51289,0.32653,0.59203,0.89727,0.76557
2016-07-01,CAN,CAD,Canada,6,1.303,4.60475825019187,0.02328,0.02013,0.16865,0.32822,0.65326,41843.571,3.92642340077682,0.12916,-0.00993,0.18823,0.41605,0.31775
2016-07-01,CHE,CHF,Switzerland,6.5,0.9861,6.59162356758949,0.46481,0.56733,0.67291,0.90133,1.36661,56120.5052307692,4.30895601766672,0.47288,0.37954,0.54993,0.8471,0.71888
2016-07-01,CHL,CLP,Chile,2300,651.12,3.53237498464185,-0.21503,-0.16008,-0.10351,0.0189,0.26824,17269.0364054348,3.26797944667842,0.04072,-0.02523,0.09517,0.30514,0.21454
2016-07-01,CHN,CNY,China,18.6,6.678,2.78526504941599,-0.38105,-0.38296,-0.29312,-0.1966,0,12104.8843548387,3.12961244393112,-0.14311,-0.24867,-0.09829,0.0746,0
2016-07-01,COL,COP,Colombia,8900,2929,3.03857972004097,-0.32476,-0.2775,-0.22883,-0.12353,0.09095,8784.97067882022,3.04065950446888,-0.03783,-0.09881,0.0125,0.20663,0.12286
2016-07-01,CRI,CRC,Costa Rica,2250,546.39,4.11793773678142,-0.0849,-0.08772,0.0451,0.1878,0.47847,,,,,,,
2016-07-01,CZE,CZK,Czech Republic,75,24.54655,3.05541919332859,-0.32102,-0.27349,-0.22456,-0.11868,0.09699,26334.73506,3.51088351657265,-0.16208,-0.2653,-0.11825,0.05081,-0.02214
2016-07-01,DNK,DKK,Denmark,30,6.75715,4.43974160703847,-0.01339,-0.01643,0.12677,0.28063,0.59401,53969.74935,4.25132920072805,0.00549,-0.05823,0.0581,0.26097,0.17343
2016-07-01,EGY,EGP,Egypt,23,8.87995,2.5901046740128,-0.42442,-0.38413,-0.34265,-0.25289,-0.07007,5664.46010869565,2.95704932211967,-0.15665,-0.26054,-0.11254,0.05762,-0.0158
2016-07-01,EUZ,EUR,Euro area,3.82,0.908306463,4.20562899815015,-0.06542,-0.06829,0.06736,0.2131,0.50996,36851.4527724655,3.79266582940082,0.06766,0,0.12351,0.33893,0.24598
2016-07-01,FRA,EUR,France,4.1,0.908306463,4.51389499801456,0.00309,0.0733,0.14559,0.30201,0.62063,37525.3869512195,3.8107230537911,0.14049,0,0.20015,0.43026,0.33097
2016-07-01,GBR,GBP,Britain,2.99,0.758840492,3.94022199859098,-0.1244,-0.06311,0,0.13654,0.41467,44298.737458194,3.99220651884492,-0.04971,-0.10994,0,0.19173,0.109
2016-07-01,HKG,HKD,Hong Kong,19.2,7.7554,2.4756943549011,-0.44985,-0.45154,-0.37169,-0.2859,-0.11115,76897.393125,4.86564677273648,-0.5101,-0.54115,-0.48448,-0.38563,-0.42828
2016-07-01,HUN,HUF,Hungary,900,285.6397,3.15082252221943,-0.29982,-0.25081,-0.20034,-0.09116,0.13125,17738.03419,3.28054565640842,-0.07525,-0.18916,-0.02687,0.15971,0.0792
2016-07-01,IDN,IDR,Indonesia,31000,13112.5,2.36415633937083,-0.47463,-0.43786,-0.39999,-0.31807,-0.15119,6546.38714085484,2.98067945517658,-0.23633,-0.3304,-0.19638,-0.0423,-0.10878
2016-07-01,IND,INR,India,162,67.2,2.41071428571429,-0.46429,-0.46593,-0.38818,-0.30464,-0.13448,2891.84088888889,2.88276045389009,-0.19484,-0.24586,-0.15272,0.00973,-0.06036
2016-07-01,ISR,ILS,Israel,16.9,3.85875,4.37965662455458,-0.02674,-0.02974,0.11153,0.26329,0.57244,37401.965147929,3.80741612075976,0.10753,0.03735,0.16547,0.38893,0.29251
2016-07-01,JPN,JPY,Japan,370,106.725,3.46685406418365,-0.22959,-0.17566,-0.12014,0,0.24471,51533.8331351351,4.18606186888109,-0.2026,-0.30083,-0.16088,0,-0.06942
2016-07-01,KOR,KRW,South Korea,4400,1140.95,3.85643542661817,-0.14301,-0.14565,-0.02126,0.11237,0.38458,33239.3304620455,3.69588352462887,0.00465,-0.05902,0.05721,0.25991,0.17244
2016-07-01,LKA,LKR,Sri Lanka,530,146.2,3.62517099863201,-0.19441,-0.13802,-0.07996,0.04567,0.30155,,,,,,,
2016-07-01,MEX,MXN,Mexico,44,18.535,2.37388724035608,-0.47247,-0.43555,-0.39752,-0.31526,-0.1477,16070.8272954545,3.23587493046973,-0.29366,-0.38067,-0.25671,-0.11419,-0.17569
2016-07-01,MYS,MYR,Malaysia,8,4.027,1.9865905140303,-0.55854,-0.55989,-0.49582,-0.42698,-0.28675,21228.3455625,3.37406418927422,-0.43311,-0.46903,-0.40345,-0.28907,-0.33843
2016-07-01,NOR,NOK,Norway,46.8,8.49355,5.51006351878779,0.22446,0.31016,0.39841,0.58936,0.97829,57820.1807692308,4.35449670035686,0.21833,0.06825,0.28207,0.52788,0.42181
2016-07-01,NZL,NZD,New Zealand,6,1.421363087,4.22130000059584,-0.06193,-0.06482,0.07134,0.21762,0.51558,40939.0515,3.90218793076833,0.04156,-0.02445,0.09605,0.3062,0.21552
2016-07-01,PAK,PKR,Pakistan,375,104.82,3.57756153405839,-0.20499,-0.20743,-0.09204,0.03193,0.28446,1869.007212,2.85535490331887,0.20635,0.1299,0.26946,0.51285,0.40783
2016-07-01,PER,PEN,Peru,10,3.30585,3.02494063554003,-0.32779,-0.28074,-0.23229,-0.12747,0.08605,9193.0869,3.05159446876582,-0.04559,-0.16315,0.00434,0.19691,0.11382
2016-07-01,PHL,PHP,Philippines,133,47.115,2.82288018677704,-0.37269,-0.37462,-0.28357,-0.18575,0.01351,4679.11190977444,2.9306481481009,-0.07258,-0.13135,-0.02406,0.16305,0.08231
2016-07-01,POL,PLN,Poland,9.6,3.96565,2.42078852142776,-0.46205,-0.42439,-0.38562,-0.30173,-0.13086,22181.80453125,3.39961093120898,-0.31439,-0.39885,-0.27853,-0.1402,-0.19989
2016-07-01,RUS,RUB,Russia,130,63.40755,2.05022903423961,-0.54439,-0.5458,-0.47967,-0.40862,-0.2639,19644.7024384615,3.3316324501721,-0.40749,-0.44504,-0.3765,-0.25695,-0.30854
2016-07-01,SAU,SAR,Saudi Arabia,12,3.7505,3.19957339021464,-0.28898,-0.23922,-0.18797,-0.0771,0.14875,31575.3225,3.65129851009017,-0.15629,-0.26022,-0.11216,0.05807,-0.01538
2016-07-01,SGP,SGD,Singapore,5.45,1.3577,4.01414156293732,-0.10797,-0.11071,0.01876,0.15786,0.44121,63167.590733945,4.49777386997334,-0.14071,-0.19516,-0.09575,0.07762,0.00281
2016-07-01,SWE,SEK,Sweden,44.94,8.59485,5.22871254297632,0.16194,0.15836,0.32701,0.5082,0.87728,43306.7794726302,3.96562824385051,0.26949,0.11311,0.3359,0.59204,0.48152
2016-07-01,THA,THB,Thailand,119,34.965,3.4034034034034,-0.24369,-0.19075,-0.13624,-0.0183,0.22193,7563.34228991597,3.00792749793856,0.08941,0.02037,0.14641,0.36621,0.27136
2016-07-01,TUR,TRY,Turkey,10.75,3.04305,3.53263995005011,-0.21497,-0.21739,-0.10344,0.01898,0.26833,12498.1266976744,3.14014888123939,0.08317,-0.05026,0.13983,0.35837,0.26408
2016-07-01,TWN,TWD,Taiwan,69,32.029,2.15429766773861,-0.52127,-0.52274,-0.45325,-0.3786,-0.22654,47347.3660434783,4.07389071321074,-0.49085,-0.55357,-0.46422,-0.36149,-0.40582
2016-07-01,UKR,UAH,Ukraine,39,24.8,1.57258064516129,-0.65054,-0.65161,-0.60089,-0.5464,-0.43539,,,,,,,
2016-07-01,URY,UYU,Uruguay,123,30.165,4.07757334659373,-0.09387,-0.09666,0.03486,0.17616,0.46398,,,,,,,
2016-07-01,USA,USD,United States,4.5,1,4.5,0,0.06999,0.14207,0.29801,0.61565,57006.926,4.33270655479455,0,-0.06337,0.05231,0.25407,0.16702
2016-07-01,VEN,VEF,Venezuela,2170,641.4001,3.38322366959406,-0.24817,-0.19555,-0.14136,-0.02412,0.21469,,,,,,,
2016-07-01,VNM,VND,Vietnam,60000,22300,2.69058295964126,-0.40209,-0.40393,-0.31715,-0.22391,-0.03399,,,,,,,
2016-07-01,ZAF,ZAR,South Africa,30,14.27375,2.10176022418776,-0.53294,-0.50025,-0.46659,-0.39376,-0.2454,11968.1439,3.12594865427021,-0.35264,-0.43238,-0.31877,-0.18816,-0.24452
2017-01-01,ARE,AED,UAE,13,3.673,3.5393411380343,-0.21348,-0.12862,-0.05071,0.08662,0.2508,,,,,,,
2017-01-01,AUS,AUD,Australia,5.8,1.356668023,4.27518000105469,-0.04996,0.05254,0.14665,0.31254,0.51084,54057.5425862069,4.10548191983116,-0.02562,-0.05782,0.07627,0.28576,0.11874
2017-01-01,BRA,BRL,Brazil,16.5,3.22395,5.11794537756479,0.13732,0.19241,0.37269,0.57128,0.80867,8677.03527272727,2.94753039770657,0.62471,0.49547,0.79461,1.14391,0.86542
2017-01-01,CAN,CAD,Canada,5.98,1.326,4.50980392156863,0.00218,0.05073,0.20958,0.38457,0.59376,42278.0892140468,3.80491154789006,0.10905,0.02083,0.22503,0.46347,0.27336
2017-01-01,CHE,CHF,Switzerland,6.5,1.0236,6.35013677217663,0.41114,0.56339,0.70318,0.94958,1.24413,56333.0194615385,4.16354411585617,0.42711,0.37995,0.57635,0.88317,0.63854
2017-01-01,CHL,CLP,Chile,2450,672.805,3.64147115434636,-0.19078,-0.10348,-0.02331,0.11798,0.28689,17062.4456081633,3.16149668491626,0.07776,0.04215,0.19046,0.42218,0.23744
2017-01-01,CHN,CNY,China,19.6,6.9266,2.82967112291745,-0.37118,-0.34072,-0.24105,-0.13125,0,12301.1258418367,3.04000448932104,-0.12904,-0.19832,-0.03796,0.14929,0
2017-01-01,COL,COP,Colombia,9900,2994.625,3.30592311224277,-0.26535,-0.18609,-0.11331,0.01496,0.16831,8384.08615681818,2.94005536283469,0.05214,0.01738,0.16217,0.38838,0.20802
2017-01-01,CRI,CRC,Costa Rica,2250,554.33,4.05895405264012,-0.09801,-0.05432,0.08866,0.24615,0.43443,,,,,,,
2017-01-01,CZE,CZK,Czech Republic,75,25.81175,2.90565343302953,-0.3543,-0.28464,-0.22067,-0.10793,0.02685,27206.47296,3.42033671575575,-0.2051,-0.26833,-0.12197,0.04893,-0.08733
2017-01-01,DNK,DKK,Denmark,30,7.10125,4.22460834360148,-0.0612,-0.01572,0.13309,0.29701,0.49297,55398.18555,4.13969043032282,-0.0451,-0.07666,0.05475,0.26005,0.09637
2017-01-01,EGY,EGP,Egypt,27.49,18.77,1.46457112413426,-0.67454,-0.63943,-0.60718,-0.55036,-0.48242,5151.74356129502,2.85757730672441,-0.52043,-0.55858,-0.47028,-0.36718,-0.44938
2017-01-01,EUZ,EUR,Euro area,3.88,0.955246692,4.06177800194884,-0.09738,-0.05366,0.08942,0.24702,0.43542,37188.0372710544,3.67503125910513,0.03417,0,0.14232,0.36466,0.18739
2017-01-01,FRA,EUR,France,4.1,0.955246692,4.29208500205934,-0.0462,0.0567,0.15119,0.31773,0.51681,38035.3456097561,3.69665159873093,0.08642,0,0.20003,0.4336,0.24738
2017-01-01,GBR,GBP,Britain,3.09,0.82877507,3.72839400200588,-0.17147,-0.08208,0,0.14467,0.31761,44181.9072815534,3.85349031352371,-0.09467,-0.12459,0,0.19464,0.03946
2017-01-01,HKG,HKD,Hong Kong,19.2,7.75595,2.47551879524752,-0.44988,-0.42324,-0.33604,-0.23998,-0.12516,79117.104140625,4.74491411580166,-0.51182,-0.52796,-0.46077,-0.35582,-0.4395
2017-01-01,HUN,HUF,Hungary,900,294.6172,3.05481146382492,-0.32115,-0.24791,-0.18066,-0.06213,0.07956,18416.412005,3.19604516273059,-0.10565,-0.17679,-0.01212,0.18016,0.02686
2017-01-01,IDN,IDR,Indonesia,31000,13329,2.32575587065796,-0.48317,-0.4274,-0.3762,-0.28596,-0.17808,6964.31445416129,2.90382776421389,-0.25057,-0.31018,-0.1722,-0.01108,-0.13954
2017-01-01,IND,INR,India,170,68.3275,2.48801726976693,-0.44711,-0.42032,-0.33268,-0.23615,-0.12074,3043.59403235294,2.80378471822288,-0.16968,-0.19711,-0.08285,0.09567,-0.04666
2017-01-01,ISR,ILS,Israel,16.9,3.855,4.38391699092088,-0.0258,0.0214,0.17582,0.34592,0.54927,38418.5633431953,3.70642997239863,0.10674,0.07017,0.22247,0.46041,0.27071
2017-01-01,JPN,JPY,Japan,380,116.665,3.25718938841983,-0.27618,-0.19809,-0.12638,0,0.15108,50775.1942618421,4.02172789275328,-0.24218,-0.30246,-0.16293,0,-0.1299
2017-01-01,KOR,KRW,South Korea,4400,1196.45,3.67754607380166,-0.18277,-0.14318,-0.01364,0.12906,0.29964,34760.2331311364,3.61308220508027,-0.0476,-0.07907,0.05199,0.25675,0.0935
2017-01-01,LKA,LKR,Sri Lanka,550,150.06,3.66520058643209,-0.18551,-0.09764,-0.01695,0.12526,0.29527,,,,,,,
2017-01-01,MEX,MXN,Mexico,49,21.9505,2.23229539190451,-0.50393,-0.45041,-0.40127,-0.31466,-0.21111,15425.6779285714,3.11973210937163,-0.33047,-0.38372,-0.26045,-0.11651,-0.23127
2017-01-01,MYS,MYR,Malaysia,8,4.4715,1.78910880017891,-0.60242,-0.58316,-0.52014,-0.45072,-0.36773,22221.8398125,3.29314634521827,-0.49165,-0.50845,-0.43849,-0.3292,-0.41633
2017-01-01,NOR,NOK,Norway,49,8.64835,5.66582064786925,0.25907,0.39491,0.51964,0.73948,1.00229,54485.4217040816,4.11639989552513,0.2879,0.18546,0.42258,0.69948,0.47871
2017-01-01,NZL,NZD,New Zealand,6,1.43358899,4.18530000010673,-0.06993,-0.02488,0.12255,0.28494,0.47908,42414.396,3.80838961941492,0.02831,-0.00567,0.13584,0.35692,0.18066
2017-01-01,PAK,PKR,Pakistan,375,104.775,3.57909806728704,-0.20464,-0.16612,-0.04004,0.09883,0.26485,1961.639388,2.77617702713552,0.20633,0.16646,0.33247,0.59183,0.38505
2017-01-01,PER,PEN,Peru,11,3.3929,3.2420643107666,-0.27954,-0.20181,-0.13044,-0.00464,0.14574,8879.89336363636,2.95270662532168,0.0274,-0.05433,0.13484,0.35572,0.17961
2017-01-01,PHL,PHP,Philippines,133,49.615,2.68064093520105,-0.4043,-0.37545,-0.28102,-0.17701,-0.05267,4993.63978195489,2.85354305231037,-0.12099,-0.15004,-0.02907,0.15991,0.00924
2017-01-01,POL,PLN,Poland,9.6,4.17215,2.30097192095203,-0.48867,-0.43351,-0.38285,-0.29357,-0.18684,22880.0015625,3.30994032671681,-0.34953,-0.40127,-0.28151,-0.14166,-0.25316
2017-01-01,RUS,RUB,Russia,130,60.4375,2.15098241985522,-0.522,-0.49885,-0.42308,-0.33962,-0.23985,20205.4489961538,3.24169511751698,-0.37913,-0.39964,-0.3142,-0.18072,-0.28714
2017-01-01,SAU,SAR,Saudi Arabia,12,3.75065,3.19944542945889,-0.28901,-0.2123,-0.14187,-0.01773,0.13068,30256.384875,3.49815978018128,-0.1442,-0.21227,-0.0547,0.12929,-0.01741
2017-01-01,SGP,SGD,Singapore,5.6,1.43875,3.89226759339705,-0.13505,-0.09315,0.04395,0.19498,0.37552,63168.6326785714,4.33796501147642,-0.16043,-0.18818,-0.07264,0.10786,-0.03605
2017-01-01,SWE,SEK,Sweden,48,9.12455,5.26053339616748,0.16901,0.22564,0.41094,0.61505,0.85906,41410.9875,3.78278615068634,0.30124,0.19773,0.43731,0.71707,0.49402
2017-01-01,THA,THB,Thailand,119,35.573,3.34523374469401,-0.25661,-0.17641,-0.10277,0.02703,0.1822,7999.49151680672,2.93024185533628,0.06822,0.03292,0.17993,0.40959,0.22648
2017-01-01,TUR,TRY,Turkey,10.75,3.91115,2.74855221610012,-0.38921,-0.35962,-0.26281,-0.15616,-0.02867,13775.4820465116,3.07762489315575,-0.16435,-0.23082,-0.07696,0.1027,-0.04054
2017-01-01,TWN,TWD,Taiwan,69,31.905,2.16267042783263,-0.51941,-0.49613,-0.41995,-0.33603,-0.23572,48637.1169130435,3.96717165116349,-0.48991,-0.53048,-0.43657,-0.3269,-0.41434
2017-01-01,UKR,UAH,Ukraine,42,27.235,1.54213328437672,-0.6573,-0.6407,-0.58638,-0.52654,-0.45501,,,,,,,
2017-01-01,URY,UYU,Uruguay,125,28.725,4.35161009573542,-0.03298,0.01387,0.16715,0.336,0.53785,,,,,,,
2017-01-01,USA,USD,United States,4.5,1,4.5,0,0.10789,0.20695,0.38156,0.59029,58179.697,4.21066485542313,0,-0.03304,0.10457,0.31957,0.14815
2017-01-01,VEN,VEF,Venezuela,3550,676.6047,5.24678590024574,0.16595,0.29175,0.40725,0.61083,0.8542,,,,,,,
2017-01-01,VNM,VND,Vietnam,60000,22572,2.6581605528974,-0.4093,-0.38068,-0.28705,-0.18391,-0.06061,,,,,,,
2017-01-01,ZAF,ZAR,South Africa,26.32,13.9525,1.88640028668697,-0.5808,-0.53557,-0.49404,-0.42085,-0.33335,14466.2182180851,3.09525005974401,-0.42974,-0.4751,-0.3701,-0.2475,-0.34525
2017-07-01,ARE,AED,UAE,14,3.673,3.81159814865233,-0.15298,-0.14634,-0.07293,0.13405,0.30663,,,,,,,
2017-07-01,AUS,AUD,Australia,5.9,1.303016483,4.52795500055083,0.00621,0.01409,0.10131,0.34719,0.5522,53141.3130508475,4.39320572347117,0.03848,-0.09071,0.0288,0.3269,0.14752
2017-07-01,BRA,BRL,Brazil,16.5,3.2343,5.10156757258139,0.13368,0.08961,0.24083,0.51785,0.74883,8677.03527272727,3.15000198198992,0.63181,0.37355,0.61661,1.08502,0.80316
2017-07-01,CAN,CAD,Canada,5.97,1.2823,4.65569679482181,0.0346,-0.00562,0.13238,0.38519,0.59599,42348.9067839196,4.09145428341444,0.14652,-0.03493,0.13585,0.46495,0.26692
2017-07-01,CHE,CHF,Switzerland,6.5,0.96415,6.74168957112483,0.49815,0.50989,0.63974,1.00583,1.31107,56333.0194615385,4.48244458103861,0.51541,0.32689,0.50129,0.93629,0.67454
2017-07-01,CHL,CLP,Chile,2550,663.355,3.84409554461789,-0.14576,-0.13907,-0.06502,0.14372,0.31777,16393.3300941177,3.36574655430017,0.15077,0.00762,0.14005,0.47038,0.27161
2017-07-01,CHN,CNY,China,19.8,6.7875,2.9171270718232,-0.35175,-0.37695,-0.29048,-0.13208,0,12176.8720454545,3.24785604344887,-0.09503,-0.23825,-0.10346,0.15631,0
2017-07-01,COL,COP,Colombia,9900,3052.16,3.24360452925142,-0.2792,-0.27355,-0.21108,-0.03494,0.11192,8384.08615681818,3.14181123977705,0.04022,-0.08919,0.03053,0.32912,0.14945
2017-07-01,CRI,CRC,Costa Rica,2290,572.495,4.00003493480292,-0.1111,-0.14566,-0.02709,0.19012,0.37122,,,,,,,
2017-07-01,CZE,CZK,Czech Republic,75,22.8561,3.28139971386194,-0.2708,-0.26509,-0.20188,-0.0237,0.12487,27206.47296,3.66807778151851,-0.09864,-0.24129,-0.10704,0.1517,-0.00399
2017-07-01,DNK,DKK,Denmark,30,6.51255,4.60649054517816,0.02366,-0.01613,0.12041,0.37055,0.57912,55398.18555,4.45630699206691,0.04153,-0.08804,0.03183,0.3308,0.1509
2017-07-01,EGY,EGP,Egypt,31.37,17.885,1.75398378529494,-0.61023,-0.60717,-0.57339,-0.47814,-0.39873,4514.54990436723,3.03362052607988,-0.41744,-0.50964,-0.42287,-0.25564,-0.35627
2017-07-01,EUZ,EUR,Euro area,3.91,0.875695083,4.46502449985779,-0.00777,-0.04634,0.086,0.32846,0.53062,36902.7070618135,3.93918067840587,0.14207,0,0.13144,0.45927,0.262
2017-07-01,FRA,EUR,France,4.1,0.875695083,4.68199499985088,0.04044,0.04859,0.13877,0.39302,0.605,38035.3456097561,3.97084880731544,0.18802,0,0.17695,0.51798,0.31277
2017-07-01,GBR,GBP,Britain,3.19,0.775885479,4.11143150160695,-0.08635,-0.07919,0,0.22326,0.40941,42796.8945141066,4.10397984438464,0.0094,-0.11617,0,0.28975,0.1154
2017-07-01,HKG,HKD,Hong Kong,19.2,7.8115,2.45791461307047,-0.4538,-0.47503,-0.40218,-0.26871,-0.15742,79117.104140625,5.1194786392687,-0.51625,-0.57643,-0.52076,-0.3819,-0.46546
2017-07-01,HUN,HUF,Hungary,862,268.6239,3.20894752849616,-0.2869,-0.28131,-0.21951,-0.04525,0.10004,19228.2723950116,3.44501042749163,-0.06147,-0.21,-0.07021,0.19919,0.03708
2017-07-01,IDN,IDR,Indonesia,32126,13369.5,2.40293204682299,-0.46602,-0.46183,-0.41555,-0.28506,-0.17627,6720.21876607732,3.09529016108508,-0.2178,-0.3416,-0.22509,-0.00056,-0.13567
