date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,GDP_bigmac,adj_price,USD,EUR,GBP,JPY,CNY
2015-07-01,JPN,JPY,Japan,370,123.935,2.98543591398717,47320.8624614595,4.06868159287427,-0.26609,-0.3911,-0.35896,0,-0.17545
2015-07-01,MYS,MYR,Malaysia,7.65,3.8065,2.00972021542099,20492.3626470588,3.3182729466549,-0.39423,-0.4422,-0.47088,-0.17459,-0.31941
2015-07-01,MEX,MXN,Mexico,49,15.73975,3.1131371209835,13118.4479957143,3.1120202918612,0.00056,-0.16987,-0.12605,0.36333,0.12414
2015-07-01,NZL,NZD,New Zealand,5.9,1.509092281,3.90963499998182,38756.2264677966,3.8291237739195,0.02123,-0.05964,-0.10799,0.3915,0.14736
2015-07-01,NOR,NOK,Norway,46,8.14255,5.6493358960031,57184.693995,4.34457866199205,0.30058,0.07904,0.13601,0.77213,0.46121
2015-07-01,PAK,PKR,Pakistan,350,101.7,3.44149459193707,1797.40659874286,2.79536422062106,0.23139,0.13388,0.07557,0.67786,0.38348
2015-07-01,PER,PEN,Peru,10,3.1835,3.14119679597927,8343.424089,2.97846011330886,0.05485,-0.12483,-0.07863,0.43731,0.18513
2015-07-01,PHL,PHP,Philippines,163,45.2125,3.6051976776334,3500.05790226994,2.84298836168383,0.26835,0.16791,0.10786,0.72822,0.42501
2015-07-01,POL,PLN,Poland,9.6,3.7736,2.5439898240407,19988.87873125,3.3041902105247,-0.22992,-0.36109,-0.32736,0.04929,-0.13481
2015-07-01,RUS,RUB,Russia,107,56.815,1.88330546510605,21689.1251613084,3.35174708588658,-0.438,-0.4825,-0.50911,-0.23424,-0.36859
2015-07-01,SAU,SAR,Saudi Arabia,12,3.75055,3.19953073549213,36303.67455,3.76052447924599,-0.14901,-0.29396,-0.25669,0.15953,-0.04391
2015-07-01,SGP,SGD,Singapore,4.7,1.3664,3.43969555035129,66574.8515042553,4.60722679487515,-0.25326,-0.3124,-0.34775,0.01748,-0.16104
2015-07-01,ZAF,ZAR,South Africa,26,12.41455,2.0943167492982,12498.42495,3.09467788890993,-0.32312,-0.43841,-0.40877,-0.0777,-0.23952
2015-07-01,KOR,KRW,South Korea,4300,1143.5,3.76038478355925,30727.0333087326,3.6045426005252,0.04344,-0.03919,-0.08859,0.42177,0.17232
2015-07-01,SWE,SEK,Sweden,43.7,8.52265,5.12751315611928,40212.3093061785,3.86985125249983,0.32525,0.09952,0.15756,0.80575,0.48893
2015-07-01,CHE,CHF,Switzerland,6.5,0.9528,6.82199832073888,53981.78082,4.25499132925868,0.60361,0.47662,0.4007,1.18504,0.80167
2015-07-01,TWN,TWD,Taiwan,79,31.02,2.54674403610574,37675.3007191139,3.79888965597239,-0.32948,-0.44369,-0.41432,-0.08636,-0.24666
2015-07-01,THA,THB,Thailand,108,34.0875,3.16831683168317,7678.94051527778,2.9598741236918,0.07064,-0.01415,-0.06484,0.45882,0.20287
2015-07-01,TUR,TRY,Turkey,10.25,2.6457,3.8742109838606,11069.423382439,3.05470788912697,0.26853,0.05245,0.10801,0.72846,0.4252
2015-07-01,USA,USD,United States,4.29,1,4.29,55263.817,4.2908506222081,0,-0.07919,-0.12654,0.36257,0.12351
2016-01-01,AUS,AUD,Australia,5.3,1.415728746,3.74365500098421,55357.7115735849,4.11774963649512,-0.11709,-0.19258,-0.18703,0.14713,-0.0344
2016-01-01,BRA,BRL,Brazil,13.5,4.0248,3.35420393559928,9720.09705333334,2.7776041680564,0.17273,-0.02936,0.07983,0.52368,0.28257
2016-01-01,GBR,GBP,Britain,2.89,0.684532977,4.22185650232012,43692.7593425606,3.77520910197563,0.08603,-0.00682,0,0.41103,0.18775
2016-01-01,CAN,CAD,Canada,5.84,1.4092,4.14419528810673,40983.7715958904,3.695659859735,0.089,-0.09866,0.00273,0.41489,0.191
2016-01-01,CHL,CLP,Chile,2100,715.215,2.93618002978125,18031.0669007857,3.02165523637969,-0.05633,-0.13701,-0.13109,0.22606,0.03205
2016-01-01,CHN,CNY,China,17.6,6.5582,2.68366320026837,12195.6709875,2.8502992294555,-0.08564,-0.24321,-0.15807,0.18799,0
2016-01-01,COL,COP,Colombia,7900,3253.9,2.42785580380467,9435.13264382658,2.76923620741513,-0.14858,-0.22137,-0.21603,0.10621,-0.06884
2016-01-01,CZE,CZK,Czech Republic,75,25.1442,2.98279523707257,25105.7807572,3.22940373101161,-0.10302,-0.2576,-0.17408,0.1654,-0.01901
2016-01-01,DNK,DKK,Denmark,30,6.9405,4.32245515452777,51451.161047,4.00303404409477,0.04863,-0.04102,-0.03444,0.36244,0.14684
2016-01-01,EGY,EGP,Egypt,16.93,7.83005,2.16218287239545,7336.25095392794,2.70760268833059,-0.22449,-0.35813,-0.28592,0.00759,-0.15186
2016-01-01,EUZ,EUR,Euro area,3.72,0.930232558,3.99900000059985,36076.1193395825,3.55154698264661,0.09349,0,0.00687,0.42072,0.1959
2016-01-01,FRA,EUR,France,4.1,0.930232558,4.40750000066112,35774.2022268293,3.54268120701934,0.20821,0,0.11249,0.56977,0.32136
2016-01-01,HKG,HKD,Hong Kong,19.2,7.75235,2.4766683650764,73308.8481125,4.64488354870424,-0.48219,-0.52646,-0.52321,-0.32723,-0.43369
2016-01-01,HUN,HUF,Hungary,900,292.67905,3.07504073147702,16910.2592611333,2.98874279573043,-0.00082,-0.17301,-0.07997,0.29819,0.09276
2016-01-01,IND,INR,India,127,66.8025,1.90112645484825,3516.66068409449,2.59544067799724,-0.28865,-0.34947,-0.34501,-0.07578,-0.22203
2016-01-01,IDN,IDR,Indonesia,30500,13947.5,2.18677182290733,6343.19873123705,2.67844177687297,-0.20713,-0.34376,-0.26994,0.03014,-0.13287
2016-01-01,ISR,ILS,Israel,16.9,3.94105,4.28819730782406,35656.5401076923,3.53922606683671,0.17665,0.07605,0.08344,0.52877,0.28685
2016-01-01,JPN,JPY,Japan,370,118.645,3.11854692570273,49128.9209221622,3.93484161965183,-0.23033,-0.36296,-0.2913,0,-0.15824
2016-01-01,MYS,MYR,Malaysia,8,4.3925,1.82128628343768,20237.68943625,3.08645255811843,-0.42694,-0.47594,-0.47234,-0.25545,-0.37327
2016-01-01,MEX,MXN,Mexico,49,17.43675,2.81015670924914,13757.5027677551,2.89616231421081,-0.0577,-0.22008,-0.13235,0.22429,0.03055
2016-01-01,NZL,NZD,New Zealand,5.9,1.508068165,3.91228999917255,39690.0634881356,3.65767020851603,0.03874,-0.05007,-0.04355,0.34959,0.13603
2016-01-01,NOR,NOK,Norway,46.8,8.97465,5.21468803797363,55121.9056666667,4.11082521196265,0.23191,0.01962,0.13432,0.60057,0.34729
2016-01-01,PAK,PKR,Pakistan,300,104.885,2.86027553987701,2227.2335943,2.55757673858158,0.08607,-0.00678,4e-05,0.41109,0.1878
2016-01-01,PER,PEN,Peru,10,3.418,2.92568753657109,8764.076178,2.74953067961317,0.03336,-0.14472,-0.0485,0.34259,0.13014
2016-01-01,PHL,PHP,Philippines,131,47.0225,2.78590036684566,4528.85645862595,2.62516373856188,0.0306,-0.05751,-0.05104,0.33901,0.12712
2016-01-01,POL,PLN,Poland,9.6,4.0477,2.37171727153692,21146.653653125,3.11314423096381,-0.26015,-0.38764,-0.31876,-0.03874,-0.19086
2016-01-01,RUS,RUB,Russia,114,74.655,1.52702431183444,21356.4338205263,3.11930441141291,-0.52459,-0.56524,-0.56225,-0.38232,-0.48006
2016-01-01,SAU,SAR,Saudi Arabia,12,3.7543,3.19633486934981,30101.80745,3.37611171745959,-0.08058,-0.23902,-0.15341,0.19457,0.00554
2016-01-01,SGP,SGD,Singapore,4.7,1.43725,3.27013393633675,69829.3075723404,4.5427070757189,-0.30091,-0.36068,-0.35629,-0.09171,-0.23544
2016-01-01,ZAF,ZAR,South Africa,28,15.81375,1.77061101889179,12224.6041264286,2.85114884912626,-0.39691,-0.50084,-0.44468,-0.21643,-0.34042
2016-01-01,KOR,KRW,South Korea,4300,1197.75,3.59006470465456,32425.0957003395,3.4443349200371,0.01223,-0.07432,-0.06796,0.31514,0.10703
2016-01-01,SWE,SEK,Sweden,45,8.60185,5.23143277318251,41230.748702,3.70291232577732,0.37201,0.13558,0.26332,0.78259,0.50051
2016-01-01,CHE,CHF,Switzerland,6.5,1.0088,6.44329896907217,53501.54832,4.06324352790195,0.53998,0.40832,0.41799,1.00083,0.68422
2016-01-01,TWN,TWD,Taiwan,69,33.2315,2.07634322856326,45137.8222947826,3.81764327798125,-0.47182,-0.56284,-0.51366,-0.31376,-0.42235
2016-01-01,THA,THB,Thailand,112,36.22,3.09221424627278,7661.03546116072,2.7171399634525,0.10519,0.0107,0.01764,0.43593,0.2087
2016-01-01,TUR,TRY,Turkey,10.25,3.0096,3.40576820839979,12496.0944819512,2.8591211450822,0.15681,-0.04254,0.06517,0.50299,0.26516
2016-01-01,USA,USD,United States,4.29,1,4.29,57006.926,4.16617870675389,0,-0.0855,-0.07922,0.29925,0.09366
2016-07-01,AUS,AUD,Australia,5.75,1.335737661,4.30473750039754,53523.1142608696,4.23936217148506,-0.02233,-0.08429,0.02882,0.22607,0.14096
2016-07-01,BRA,BRL,Brazil,15.5,3.24145,4.78181060944948,8880.30522580645,3.04321387455627,0.51289,0.32653,0.59203,0.89727,0.76557
2016-07-01,GBR,GBP,Britain,2.99,0.758840492,3.94022199859098,44298.737458194,3.99220651884492,-0.04971,-0.10994,0,0.19173,0.109
2016-07-01,CAN,CAD,Canada,6,1.303,4.60475825019187,41843.571,3.92642340077682,0.12916,-0.00993,0.18823,0.41605,0.31775
2016-07-01,CHL,CLP,Chile,2300,651.12,3.53237498464185,17269.0364054348,3.26797944667842,0.04072,-0.02523,0.09517,0.30514,0.21454
2016-07-01,CHN,CNY,China,18.6,6.678,2.78526504941599,12104.8843548387,3.12961244393112,-0.14311,-0.24867,-0.09829,0.0746,0
2016-07-01,COL,COP,Colombia,8900,2929,3.03857972004097,8784.97067882022,3.04065950446888,-0.03783,-0.09881,0.0125,0.20663,0.12286
2016-07-01,CZE,CZK,Czech Republic,75,24.54655,3.05541919332859,26334.73506,3.51088351657265,-0.16208,-0.2653,-0.11825,0.05081,-0.02214
2016-07-01,DNK,DKK,Denmark,30,6.75715,4.43974160703847,53969.74935,4.25132920072805,0.00549,-0.05823,0.0581,0.26097,0.17343
2016-07-01,EGY,EGP,Egypt,23,8.87995,2.5901046740128,5664.46010869565,2.95704932211967,-0.15665,-0.26054,-0.11254,0.05762,-0.0158
2016-07-01,EUZ,EUR,Euro area,3.82,0.908306463,4.20562899815015,36851.4527724655,3.79266582940082,0.06766,0,0.12351,0.33893,0.24598
2016-07-01,FRA,EUR,France,4.1,0.908306463,4.51389499801456,37525.3869512195,3.8107230537911,0.14049,0,0.20015,0.43026,0.33097
2016-07-01,HKG,HKD,Hong Kong,19.2,7.7554,2.4756943549011,76897.393125,4.86564677273648,-0.5101,-0.54115,-0.48448,-0.38563,-0.42828
2016-07-01,HUN,HUF,Hungary,900,285.6397,3.15082252221943,17738.03419,3.28054565640842,-0.07525,-0.18916,-0.02687,0.15971,0.0792
2016-07-01,IND,INR,India,162,67.2,2.41071428571429,2891.84088888889,2.88276045389009,-0.19484,-0.24586,-0.15272,0.00973,-0.06036
2016-07-01,IDN,IDR,Indonesia,31000,13112.5,2.36415633937083,6546.38714085484,2.98067945517658,-0.23633,-0.3304,-0.19638,-0.0423,-0.10878
2016-07-01,ISR,ILS,Israel,16.9,3.85875,4.37965662455458,37401.965147929,3.80741612075976,0.10753,0.03735,0.16547,0.38893,0.29251
2016-07-01,JPN,JPY,Japan,370,106.725,3.46685406418365,51533.8331351351,4.18606186888109,-0.2026,-0.30083,-0.16088,0,-0.06942
2016-07-01,MYS,MYR,Malaysia,8,4.027,1.9865905140303,21228.3455625,3.37406418927422,-0.43311,-0.46903,-0.40345,-0.28907,-0.33843
2016-07-01,MEX,MXN,Mexico,44,18.535,2.37388724035608,16070.8272954545,3.23587493046973,-0.29366,-0.38067,-0.25671,-0.11419,-0.17569
2016-07-01,NZL,NZD,New Zealand,6,1.421363087,4.22130000059584,40939.0515,3.90218793076833,0.04156,-0.02445,0.09605,0.3062,0.21552
2016-07-01,NOR,NOK,Norway,46.8,8.49355,5.51006351878779,57820.1807692308,4.35449670035686,0.21833,0.06825,0.28207,0.52788,0.42181
2016-07-01,PAK,PKR,Pakistan,375,104.82,3.57756153405839,1869.007212,2.85535490331887,0.20635,0.1299,0.26946,0.51285,0.40783
2016-07-01,PER,PEN,Peru,10,3.30585,3.02494063554003,9193.0869,3.05159446876582,-0.04559,-0.16315,0.00434,0.19691,0.11382
2016-07-01,PHL,PHP,Philippines,133,47.115,2.82288018677704,4679.11190977444,2.9306481481009,-0.07258,-0.13135,-0.02406,0.16305,0.08231
2016-07-01,POL,PLN,Poland,9.6,3.96565,2.42078852142776,22181.80453125,3.39961093120898,-0.31439,-0.39885,-0.27853,-0.1402,-0.19989
2016-07-01,RUS,RUB,Russia,130,63.40755,2.05022903423961,19644.7024384615,3.3316324501721,-0.40749,-0.44504,-0.3765,-0.25695,-0.30854
2016-07-01,SAU,SAR,Saudi Arabia,12,3.7505,3.19957339021464,31575.3225,3.65129851009017,-0.15629,-0.26022,-0.11216,0.05807,-0.01538
2016-07-01,SGP,SGD,Singapore,5.45,1.3577,4.01414156293732,63167.590733945,4.49777386997334,-0.14071,-0.19516,-0.09575,0.07762,0.00281
2016-07-01,ZAF,ZAR,South Africa,30,14.27375,2.10176022418776,11968.1439,3.12594865427021,-0.35264,-0.43238,-0.31877,-0.18816,-0.24452
2016-07-01,KOR,KRW,South Korea,4400,1140.95,3.85643542661817,33239.3304620455,3.69588352462887,0.00465,-0.05902,0.05721,0.25991,0.17244
2016-07-01,SWE,SEK,Sweden,44.94,8.59485,5.22871254297632,43306.7794726302,3.96562824385051,0.26949,0.11311,0.3359,0.59204,0.48152
2016-07-01,CHE,CHF,Switzerland,6.5,0.9861,6.59162356758949,56120.5052307692,4.30895601766672,0.47288,0.37954,0.54993,0.8471,0.71888
2016-07-01,TWN,TWD,Taiwan,69,32.029,2.15429766773861,47347.3660434783,4.07389071321074,-0.49085,-0.55357,-0.46422,-0.36149,-0.40582
2016-07-01,THA,THB,Thailand,119,34.965,3.4034034034034,7563.34228991597,3.00792749793856,0.08941,0.02037,0.14641,0.36621,0.27136
2016-07-01,TUR,TRY,Turkey,10.75,3.04305,3.53263995005011,12498.1266976744,3.14014888123939,0.08317,-0.05026,0.13983,0.35837,0.26408
2016-07-01,USA,USD,United States,4.5,1,4.5,57006.926,4.33270655479455,0,-0.06337,0.05231,0.25407,0.16702
2017-01-01,AUS,AUD,Australia,5.8,1.356668023,4.27518000105469,54057.5425862069,4.10548191983116,-0.02562,-0.05782,0.07627,0.28576,0.11874
2017-01-01,BRA,BRL,Brazil,16.5,3.22395,5.11794537756479,8677.03527272727,2.94753039770657,0.62471,0.49547,0.79461,1.14391,0.86542
2017-01-01,GBR,GBP,Britain,3.09,0.82877507,3.72839400200588,44181.9072815534,3.85349031352371,-0.09467,-0.12459,0,0.19464,0.03946
2017-01-01,CAN,CAD,Canada,5.98,1.326,4.50980392156863,42278.0892140468,3.80491154789006,0.10905,0.02083,0.22503,0.46347,0.27336
2017-01-01,CHL,CLP,Chile,2450,672.805,3.64147115434636,17062.4456081633,3.16149668491626,0.07776,0.04215,0.19046,0.42218,0.23744
2017-01-01,CHN,CNY,China,19.6,6.9266,2.82967112291745,12301.1258418367,3.04000448932104,-0.12904,-0.19832,-0.03796,0.14929,0
2017-01-01,COL,COP,Colombia,9900,2994.625,3.30592311224277,8384.08615681818,2.94005536283469,0.05214,0.01738,0.16217,0.38838,0.20802
2017-01-01,CZE,CZK,Czech Republic,75,25.81175,2.90565343302953,27206.47296,3.42033671575575,-0.2051,-0.26833,-0.12197,0.04893,-0.08733
2017-01-01,DNK,DKK,Denmark,30,7.10125,4.22460834360148,55398.18555,4.13969043032282,-0.0451,-0.07666,0.05475,0.26005,0.09637
2017-01-01,EGY,EGP,Egypt,27.49,18.77,1.46457112413426,5151.74356129502,2.85757730672441,-0.52043,-0.55858,-0.47028,-0.36718,-0.44938
2017-01-01,EUZ,EUR,Euro area,3.88,0.955246692,4.06177800194884,37188.0372710544,3.67503125910513,0.03417,0,0.14232,0.36466,0.18739
2017-01-01,FRA,EUR,France,4.1,0.955246692,4.29208500205934,38035.3456097561,3.69665159873093,0.08642,0,0.20003,0.4336,0.24738
2017-01-01,HKG,HKD,Hong Kong,19.2,7.75595,2.47551879524752,79117.104140625,4.74491411580166,-0.51182,-0.52796,-0.46077,-0.35582,-0.4395
2017-01-01,HUN,HUF,Hungary,900,294.6172,3.05481146382492,18416.412005,3.19604516273059,-0.10565,-0.17679,-0.01212,0.18016,0.02686
2017-01-01,IND,INR,India,170,68.3275,2.48801726976693,3043.59403235294,2.80378471822288,-0.16968,-0.19711,-0.08285,0.09567,-0.04666
2017-01-01,IDN,IDR,Indonesia,31000,13329,2.32575587065796,6964.31445416129,2.90382776421389,-0.25057,-0.31018,-0.1722,-0.01108,-0.13954
2017-01-01,ISR,ILS,Israel,16.9,3.855,4.38391699092088,38418.5633431953,3.70642997239863,0.10674,0.07017,0.22247,0.46041,0.27071
2017-01-01,JPN,JPY,Japan,380,116.665,3.25718938841983,50775.1942618421,4.02172789275328,-0.24218,-0.30246,-0.16293,0,-0.1299
2017-01-01,MYS,MYR,Malaysia,8,4.4715,1.78910880017891,22221.8398125,3.29314634521827,-0.49165,-0.50845,-0.43849,-0.3292,-0.41633
2017-01-01,MEX,MXN,Mexico,49,21.9505,2.23229539190451,15425.6779285714,3.11973210937163,-0.33047,-0.38372,-0.26045,-0.11651,-0.23127
2017-01-01,NZL,NZD,New Zealand,6,1.43358899,4.18530000010673,42414.396,3.80838961941492,0.02831,-0.00567,0.13584,0.35692,0.18066
2017-01-01,NOR,NOK,Norway,49,8.64835,5.66582064786925,54485.4217040816,4.11639989552513,0.2879,0.18546,0.42258,0.69948,0.47871
2017-01-01,PAK,PKR,Pakistan,375,104.775,3.57909806728704,1961.639388,2.77617702713552,0.20633,0.16646,0.33247,0.59183,0.38505
2017-01-01,PER,PEN,Peru,11,3.3929,3.2420643107666,8879.89336363636,2.95270662532168,0.0274,-0.05433,0.13484,0.35572,0.17961
2017-01-01,PHL,PHP,Philippines,133,49.615,2.68064093520105,4993.63978195489,2.85354305231037,-0.12099,-0.15004,-0.02907,0.15991,0.00924
2017-01-01,POL,PLN,Poland,9.6,4.17215,2.30097192095203,22880.0015625,3.30994032671681,-0.34953,-0.40127,-0.28151,-0.14166,-0.25316
2017-01-01,RUS,RUB,Russia,130,60.4375,2.15098241985522,20205.4489961538,3.24169511751698,-0.37913,-0.39964,-0.3142,-0.18072,-0.28714
2017-01-01,SAU,SAR,Saudi Arabia,12,3.75065,3.19944542945889,30256.384875,3.49815978018128,-0.1442,-0.21227,-0.0547,0.12929,-0.01741
2017-01-01,SGP,SGD,Singapore,5.6,1.43875,3.89226759339705,63168.6326785714,4.33796501147642,-0.16043,-0.18818,-0.07264,0.10786,-0.03605
2017-01-01,ZAF,ZAR,South Africa,26.32,13.9525,1.88640028668697,14466.2182180851,3.09525005974401,-0.42974,-0.4751,-0.3701,-0.2475,-0.34525
2017-01-01,KOR,KRW,South Korea,4400,1196.45,3.67754607380166,34760.2331311364,3.61308220508027,-0.0476,-0.07907,0.05199,0.25675,0.0935
2017-01-01,SWE,SEK,Sweden,48,9.12455,5.26053339616748,41410.9875,3.78278615068634,0.30124,0.19773,0.43731,0.71707,0.49402
2017-01-01,CHE,CHF,Switzerland,6.5,1.0236,6.35013677217663,56333.0194615385,4.16354411585617,0.42711,0.37995,0.57635,0.88317,0.63854
2017-01-01,TWN,TWD,Taiwan,69,31.905,2.16267042783263,48637.1169130435,3.96717165116349,-0.48991,-0.53048,-0.43657,-0.3269,-0.41434
2017-01-01,THA,THB,Thailand,119,35.573,3.34523374469401,7999.49151680672,2.93024185533628,0.06822,0.03292,0.17993,0.40959,0.22648
2017-01-01,TUR,TRY,Turkey,10.75,3.91115,2.74855221610012,13775.4820465116,3.07762489315575,-0.16435,-0.23082,-0.07696,0.1027,-0.04054
2017-01-01,USA,USD,United States,4.5,1,4.5,58179.697,4.21066485542313,0,-0.03304,0.10457,0.31957,0.14815
2017-07-01,AUS,AUD,Australia,5.9,1.303016483,4.52795500055083,53141.3130508475,4.39320572347117,0.03848,-0.09071,0.0288,0.3269,0.14752
2017-07-01,BRA,BRL,Brazil,16.5,3.2343,5.10156757258139,8677.03527272727,3.15000198198992,0.63181,0.37355,0.61661,1.08502,0.80316
2017-07-01,GBR,GBP,Britain,3.19,0.775885479,4.11143150160695,42796.8945141066,4.10397984438464,0.0094,-0.11617,0,0.28975,0.1154
2017-07-01,CAN,CAD,Canada,5.97,1.2823,4.65569679482181,42348.9067839196,4.09145428341444,0.14652,-0.03493,0.13585,0.46495,0.26692
2017-07-01,CHL,CLP,Chile,2550,663.355,3.84409554461789,16393.3300941177,3.36574655430017,0.15077,0.00762,0.14005,0.47038,0.27161
2017-07-01,CHN,CNY,China,19.8,6.7875,2.9171270718232,12176.8720454545,3.24785604344887,-0.09503,-0.23825,-0.10346,0.15631,0
2017-07-01,COL,COP,Colombia,9900,3052.16,3.24360452925142,8384.08615681818,3.14181123977705,0.04022,-0.08919,0.03053,0.32912,0.14945
2017-07-01,CZE,CZK,Czech Republic,75,22.8561,3.28139971386194,27206.47296,3.66807778151851,-0.09864,-0.24129,-0.10704,0.1517,-0.00399
2017-07-01,DNK,DKK,Denmark,30,6.51255,4.60649054517816,55398.18555,4.45630699206691,0.04153,-0.08804,0.03183,0.3308,0.1509
2017-07-01,EGY,EGP,Egypt,31.37,17.885,1.75398378529494,4514.54990436723,3.03362052607988,-0.41744,-0.50964,-0.42287,-0.25564,-0.35627
2017-07-01,EUZ,EUR,Euro area,3.91,0.875695083,4.46502449985779,36902.7070618135,3.93918067840587,0.14207,0,0.13144,0.45927,0.262
2017-07-01,FRA,EUR,France,4.1,0.875695083,4.68199499985088,38035.3456097561,3.97084880731544,0.18802,0,0.17695,0.51798,0.31277
2017-07-01,HKG,HKD,Hong Kong,19.2,7.8115,2.45791461307047,79117.104140625,5.1194786392687,-0.51625,-0.57643,-0.52076,-0.3819,-0.46546
2017-07-01,HUN,HUF,Hungary,862,268.6239,3.20894752849616,19228.2723950116,3.44501042749163,-0.06147,-0.21,-0.07021,0.19919,0.03708
2017-07-01,IND,INR,India,178,64.5575,2.75723192502808,2906.80328932584,2.98866856223269,-0.07045,-0.18609,-0.07911,0.18772,0.02716
2017-07-01,IDN,IDR,Indonesia,32126,13369.5,2.40293204682299,6720.21876607732,3.09529016108508,-0.2178,-0.3416,-0.22509,-0.00056,-0.13567
2017-07-01,ISR,ILS,Israel,16.9,3.5405,4.77333709927976,38418.5633431953,3.98156342461769,0.20794,0.05767,0.19669,0.54343,0.33478
2017-07-01,JPN,JPY,Japan,380,113.06,3.36104723155846,50775.1942618421,4.32704997152217,-0.21737,-0.34123,-0.22466,0,-0.13518
2017-07-01,MYS,MYR,Malaysia,8.6,4.2935,2.00302783277047,20671.4788953488,3.48536191436167,-0.42095,-0.49298,-0.42634,-0.26013,-0.36015
2017-07-01,MEX,MXN,Mexico,49,17.79075,2.75424026530641,15425.6779285714,3.33869137983715,-0.16881,-0.30035,-0.17655,0.06204,-0.08153
2017-07-01,NZL,NZD,New Zealand,6.1,1.376273053,4.43225999862689,41719.0780327869,4.07384451892421,0.09622,-0.04015,0.08601,0.40068,0.21133
2017-07-01,NOR,NOK,Norway,49,8.2852,5.91416018925313,54485.4217040816,4.430786473461,0.3449,0.13205,0.33237,0.71842,0.48612
2017-07-01,PAK,PKR,Pakistan,375,105.15,3.56633380884451,1961.639388,2.96224215080406,0.21305,0.06214,0.20175,0.54995,0.34043
2017-07-01,PER,PEN,Peru,10.5,3.2515,3.22927879440258,9302.74542857143,3.16749659217362,0.02723,-0.13535,0.01766,0.31252,0.13509
2017-07-01,PHL,PHP,Philippines,134,50.5765,2.64945182050953,4956.37381343284,3.04597374903263,-0.12359,-0.23262,-0.13176,0.11982,-0.03156
2017-07-01,POL,PLN,Poland,10.1,3.7086,2.72339966564202,21747.3282178218,3.51544223883343,-0.21944,-0.34297,-0.22671,-0.00265,-0.13747
2017-07-01,RUS,RUB,Russia,137,60.1369,2.27813538775694,19173.0537919708,3.44346653704002,-0.33341,-0.41633,-0.33962,-0.14827,-0.26341
2017-07-01,SAU,SAR,Saudi Arabia,12,3.75015,3.1998720051198,30256.384875,3.75335212068212,-0.14101,-0.27695,-0.14901,0.09757,-0.05081
2017-07-01,SGP,SGD,Singapore,5.6,1.3777,4.06474559047688,63168.6326785714,4.67356564161537,-0.12368,-0.2327,-0.13185,0.1197,-0.03166
2017-07-01,ZAF,ZAR,South Africa,30,13.27,2.26073850791259,12691.69545,3.26225030362165,-0.30175,-0.41226,-0.30826,-0.10782,-0.22843
2017-07-01,KOR,KRW,South Korea,4400,1144.65,3.84396977241952,34760.2331311364,3.87927794884991,-0.0016,-0.1258,-0.0109,0.27569,0.10324
2017-07-01,SWE,SEK,Sweden,48.97,8.41565,5.81892070131244,40590.7167653666,4.04229598109797,0.45041,0.22086,0.4369,0.85324,0.60271
2017-07-01,CHE,CHF,Switzerland,6.5,0.96415,6.74168957112483,56333.0194615385,4.48244458103861,0.51541,0.32689,0.50129,0.93629,0.67454
2017-07-01,TWN,TWD,Taiwan,69,30.4775,2.26396522024444,48637.1169130435,4.2672701686686,-0.46544,-0.55004,-0.47042,-0.31697,-0.40931
2017-07-01,THA,THB,Thailand,119,34.0365,3.49624667636214,7999.49151680672,3.13105812470788,0.12509,-0.01487,0.11461,0.43757,0.24323
2017-07-01,TUR,TRY,Turkey,10.75,3.57605,3.00611009353896,13775.4820465116,3.29255255115784,-0.08008,-0.22567,-0.08865,0.17541,0.01651
2017-07-01,USA,USD,United States,4.5,1,4.5,58179.697,4.53407695965456,0,-0.1244,-0.00931,0.27774,0.10501
2018-01-01,AUS,AUD,Australia,5.9,1.253682693,4.70613499966375,56904.7867322034,4.68786472481802,0.04209,-0.13528,-0.00781,0.33788,0.08723
2018-01-01,BRA,BRL,Brazil,16.5,3.2279,5.11168251804579,9290.64671333334,3.31718903190074,0.5996,0.25052,0.523,1.05362,0.66888
2018-01-01,GBR,GBP,Britain,3.19,0.72285673,4.41304599875552,45570.5667899687,4.36158476330149,0.0503,-0.12848,0,0.34841,0.09578
2018-01-01,CAN,CAD,Canada,6.55,1.2459,5.25724375953126,41283.6373969466,4.23817625662807,0.28765,0.00664,0.22598,0.65312,0.34341
2018-01-01,CHL,CLP,Chile,2600,605.935,4.29088928680469,17261.2961997077,3.54664136482972,0.25588,0.04211,0.19574,0.61234,0.31027
2018-01-01,CHN,CNY,China,20.4,6.432,3.17164179104478,13379.9379029412,3.43490809671289,-0.04151,-0.25068,-0.08741,0.23054,0
2018-01-01,COL,COP,Colombia,10900,2844.12,3.83246839092584,8209.75723288165,3.28607329743619,0.21065,0.00458,0.15268,0.55427,0.26308
2018-01-01,CZE,CZK,Czech Republic,79,20.747,3.80777943799104,28108.6663826582,3.8589063062096,0.02429,-0.19924,-0.02476,0.31503,0.06866
2018-01-01,DNK,DKK,Denmark,30,6.0827,4.93202031992372,58618.6109716667,4.73720085114591,0.08074,-0.10322,0.02898,0.38749,0.12755
2018-01-01,EGY,EGP,Egypt,34.21,17.7,1.93276836158192,5174.93872288805,3.19870950251276,-0.37278,-0.50965,-0.40281,-0.19475,-0.34561
2018-01-01,EUZ,EUR,Euro area,3.95,0.816826629,4.8357874973246,38753.8683510303,4.16535139958859,0.20513,0,0.14742,0.54718,0.25732
